class	property	access
{LV.PageSelector}	Total Bounds Rect	read
{LV.PageSelector}	Type Descriptor	read
{LV.PageSelector}	Typedef:Path	read
{LV.PageSelector}	Typedef:VI	read
{LV.PageSelector}	Value	read
{LV.PageSelector}	Value (Signaling)	write
{LV.PageSelector}	Visible	read
{LV.PageSelector}	Wizard Data	read
{LV.Page}	Class ID	read
{LV.Page}	Class Name	read
{LV.Page}	Colors	read
{LV.Page}	Colors:BG Color	read
{LV.Page}	Colors:FG Color	read
{LV.Page}	Description	read
{LV.Page}	Independent Label	read
{LV.Page}	Is On Block Diagram?	read
{LV.Page}	Modified	read
{LV.Page}	Owner (Deprecated)	read
{LV.Page}	Owning VI	read
{LV.Page}	Page Enabled State	read
{LV.Page}	Page Label	read
{LV.Page}	Page Visible	read
{LV.Page}	Tab Caption	read
{LV.Page}	Tabbing Order	read
{LV.Page}	Tip Strip	read
{LV.Page}	Z-Order:All Objects[]	read
{LV.Page}	Z-Order:Decorations[]	read
{LV.Panel}	All Objects[]	read
{LV.Panel}	Bounds	read
{LV.Panel}	Bounds:Area Height	read
{LV.Panel}	Bounds:Area Width	read
{LV.Panel}	Class ID	read
{LV.Panel}	Class Name	read
{LV.Panel}	Color	read
{LV.Panel}	Controls[]	read
{LV.Panel}	Decorations[]	read
{LV.Panel}	Defer Panel Updates	read
{LV.Panel}	Group Member Refs[]	read
{LV.Panel}	Grouped	read
{LV.Panel}	Is On Block Diagram?	read
{LV.Panel}	Locked	read
{LV.Panel}	Master Bounds Rect	read
{LV.Panel}	Modified	read
{LV.Panel}	Owner (Deprecated)	read
{LV.Panel}	Owning VI	read
{LV.Panel}	Position	read
{LV.Panel}	Position:Left	read
{LV.Panel}	Position:Top	read
{LV.Panel}	Selected	read
{LV.Panel}	Selection List[]	read
{LV.Panel}	Total Bounds Rect	read
{LV.PathConstant}	Auto-Update From Typedef	read
{LV.PathConstant}	Bounds	read
{LV.PathConstant}	Bounds:Area Height	read
{LV.PathConstant}	Bounds:Area Width	read
{LV.PathConstant}	Class ID	read
{LV.PathConstant}	Class Name	read
{LV.PathConstant}	Description	read
{LV.PathConstant}	Group Member Refs[]	read
{LV.PathConstant}	Grouped	read
{LV.PathConstant}	Is On Block Diagram?	read
{LV.PathConstant}	Is Typedef?	read
{LV.PathConstant}	Label	read
{LV.PathConstant}	Locked	read
{LV.PathConstant}	Master Bounds Rect	read
{LV.PathConstant}	Modified	read
{LV.PathConstant}	Owner (Deprecated)	read
{LV.PathConstant}	Owning VI	read
{LV.PathConstant}	Position	read
{LV.PathConstant}	Position:Left	read
{LV.PathConstant}	Position:Top	read
{LV.PathConstant}	Selected	read
{LV.PathConstant}	Size To Text?	read
{LV.PathConstant}	Terminal	read
{LV.PathConstant}	Tip Strip	read
{LV.PathConstant}	Total Bounds Rect	read
{LV.PathConstant}	Typedef:Path	read
{LV.PathConstant}	Typedef:VI	read
{LV.PathConstant}	Value	read
{LV.Path}	Auto-Update From Typedef	read
{LV.Path}	Bit Accurate Data Size	read
{LV.Path}	Blinking	read
{LV.Path}	Bounds	read
{LV.Path}	Bounds:Area Height	read
{LV.Path}	Bounds:Area Width	read
{LV.Path}	Browse Button:Disabled	read
{LV.Path}	Browse Button:Visible	read
{LV.Path}	Browse Dialog Options (Deprecated)	read
{LV.Path}	Browse Options:Match Pattern	read
{LV.Path}	Browse Options:Pattern Label	read
